"name","marathon","year","date","time","time_minutes","vaporfly","sex"
"MEGHAN PEYTON","Women's Olympic Trials Marathon",2016,"2016-02-13","2:46:39",166.65,FALSE,"female"
"JULIA ROMAN-DUVAL","Women's Olympic Trials Marathon",2016,"2016-02-13","2:46:47",166.783333333333,FALSE,"female"
"SARAH CUMMINGS","Women's Olympic Trials Marathon",2016,"2016-02-13","2:47:55",167.916666666667,FALSE,"female"
"ASHLEY BRASOVAN","Women's Olympic Trials Marathon",2016,"2016-02-13","2:48:32",168.533333333333,FALSE,"female"
"ANNA WEBER","Women's Olympic Trials Marathon",2016,"2016-02-13","2:48:36",168.6,FALSE,"female"
"KELSEY BRUCE","Women's Olympic Trials Marathon",2016,"2016-02-13","2:48:59",168.983333333333,FALSE,"female"
"JENNIFER BERGMAN","Women's Olympic Trials Marathon",2016,"2016-02-13","2:49:00",169,FALSE,"female"
"AMANDA NURSE","Women's Olympic Trials Marathon",2016,"2016-02-13","2:49:15",169.25,FALSE,"female"
"AMBER GREEN","Women's Olympic Trials Marathon",2016,"2016-02-13","2:49:17",169.283333333333,FALSE,"female"
"JENELLE DEATHERAGE","Women's Olympic Trials Marathon",2016,"2016-02-13","2:49:37",169.616666666667,FALSE,"female"
"ELIZABETH NORTHERN","Women's Olympic Trials Marathon",2016,"2016-02-13","2:49:57",169.95,FALSE,"female"
"MELISSA BURKART","Women's Olympic Trials Marathon",2016,"2016-02-13","2:50:20",170.333333333333,FALSE,"female"
"CHRISTINA VERGARA ALESHIRE","Women's Olympic Trials Marathon",2016,"2016-02-13","2:50:23",170.383333333333,FALSE,"female"
"JEANNA COMPOSTI","Women's Olympic Trials Marathon",2016,"2016-02-13","2:52:07",172.116666666667,FALSE,"female"
"CAITLIN E. PHILLIPS","Women's Olympic Trials Marathon",2016,"2016-02-13","2:52:26",172.433333333333,FALSE,"female"
"REBECCA (BECKY) WADE","Women's Olympic Trials Marathon",2016,"2016-02-13","2:52:35",172.583333333333,FALSE,"female"
"KIMI REED","Women's Olympic Trials Marathon",2016,"2016-02-13","2:52:45",172.75,FALSE,"female"
"ALEXANDRA BERNARDI","Women's Olympic Trials Marathon",2016,"2016-02-13","2:53:31",173.516666666667,FALSE,"female"
"MELISSA HARDESTY","Women's Olympic Trials Marathon",2016,"2016-02-13","2:53:40",173.666666666667,FALSE,"female"
"LORING CROWLEY","Women's Olympic Trials Marathon",2016,"2016-02-13","2:53:53",173.883333333333,FALSE,"female"
"SARAH MACKAY ROBINSON","Women's Olympic Trials Marathon",2016,"2016-02-13","2:54:17",174.283333333333,FALSE,"female"
"HEATHER MCWHIRTER","Women's Olympic Trials Marathon",2016,"2016-02-13","2:54:27",174.45,FALSE,"female"
"EMILY HARRISON","Women's Olympic Trials Marathon",2016,"2016-02-13","2:54:38",174.633333333333,FALSE,"female"
"ERIN MOELLER","Women's Olympic Trials Marathon",2016,"2016-02-13","2:54:49",174.816666666667,FALSE,"female"
"LAUREN FOG","Women's Olympic Trials Marathon",2016,"2016-02-13","2:55:21",175.35,FALSE,"female"
"MERRILEE BLACKHAM","Women's Olympic Trials Marathon",2016,"2016-02-13","2:55:35",175.583333333333,FALSE,"female"
"CAROL SMITH","Women's Olympic Trials Marathon",2016,"2016-02-13","2:56:35",176.583333333333,FALSE,"female"
"COURTNEY BREWIS","Women's Olympic Trials Marathon",2016,"2016-02-13","2:56:51",176.85,FALSE,"female"
"TAYLOR WARD","Women's Olympic Trials Marathon",2016,"2016-02-13","2:56:57",176.95,FALSE,"female"
"CAROLINE BOLLER","Women's Olympic Trials Marathon",2016,"2016-02-13","2:57:06",177.1,FALSE,"female"
"CAITLIN SMITH","Women's Olympic Trials Marathon",2016,"2016-02-13","2:57:24",177.4,FALSE,"female"
"KAITLIN SHEEDY","Women's Olympic Trials Marathon",2016,"2016-02-13","2:57:35",177.583333333333,FALSE,"female"
"JEN ROCK","Women's Olympic Trials Marathon",2016,"2016-02-13","2:57:45",177.75,FALSE,"female"
"AMY ROBILLARD","Women's Olympic Trials Marathon",2016,"2016-02-13","3:00:11",180.183333333333,FALSE,"female"
"LEAH FROST","Women's Olympic Trials Marathon",2016,"2016-02-13","3:00:23",180.383333333333,FALSE,"female"
"NICOLE MICHMERHUIZEN","Women's Olympic Trials Marathon",2016,"2016-02-13","3:02:27",182.45,FALSE,"female"
"KATIE SCHIEMANN","Women's Olympic Trials Marathon",2016,"2016-02-13","3:05:03",185.05,FALSE,"female"
"AMBER WHITE","Women's Olympic Trials Marathon",2016,"2016-02-13","3:07:10",187.166666666667,FALSE,"female"
"NORA COLLIGAN","Women's Olympic Trials Marathon",2016,"2016-02-13","3:07:33",187.55,FALSE,"female"
"DANIELLE MILLER","Women's Olympic Trials Marathon",2016,"2016-02-13","3:07:41",187.683333333333,FALSE,"female"
"AMANDA SCOTT","Women's Olympic Trials Marathon",2016,"2016-02-13","3:09:08",189.133333333333,FALSE,"female"
"LYNDY DAVIS","Women's Olympic Trials Marathon",2016,"2016-02-13","3:10:07",190.116666666667,FALSE,"female"
"AMANDA MARINO","Women's Olympic Trials Marathon",2016,"2016-02-13","3:11:20",191.333333333333,FALSE,"female"
"CHRISTINE SHAW","Women's Olympic Trials Marathon",2016,"2016-02-13","3:12:36",192.6,FALSE,"female"
"LAURA HARNISH","Women's Olympic Trials Marathon",2016,"2016-02-13","3:13:50",193.833333333333,FALSE,"female"
"OBSIE BIRRU","Women's Olympic Trials Marathon",2016,"2016-02-13","3:14:15",194.25,FALSE,"female"
